3817,90,2.032
3817,90,1.984
3817,90,1.893
3818,90,1.945
3818,90,1.954
3818,90,1.862
3818,90,1.997
3818,90,1.967
3819,90,1.928
3829,90,1.932
3829,90,1.993
3829,90,1.941
3829,90,1.884
3830,90,1.993
3830,90,1.980
3830,90,1.971
3830,90,1.914
3830,90,1.923
3841,90,1.975
3841,90,1.932
3841,90,1.893
3841,90,1.945
3841,90,1.919
3841,90,1.945
3842,90,1.984
3842,90,1.945
3842,90,1.932
3852,90,1.962
3852,90,2.010
3853,90,1.914
3853,90,1.832
3853,90,1.997
3853,90,1.936
3853,90,1.997
3853,90,2.015
3854,90,1.906
3864,90,1.958
3864,90,1.919
3864,90,1.980
3865,90,1.980
3865,90,1.910
3865,90,1.923
3865,90,1.932
3865,90,2.049
3865,90,1.971
3876,90,1.984
3876,90,2.010
3876,90,1.997
3876,90,1.893
3876,90,2.023
3877,90,1.967
3877,90,1.962
3877,90,1.967
3877,90,1.906
3887,90,1.975
3888,90,1.845
3888,90,2.063
3888,90,2.002
3888,90,1.962
3888,90,1.975
3888,90,1.962
3889,90,1.989
3889,90,1.928
3899,90,1.928
3899,90,1.997
3900,90,1.880
3900,90,1.928
3900,90,1.989
3900,90,1.980
3900,90,1.993
3900,90,1.971
3901,90,1.888
3911,90,1.906
3911,90,1.923
3911,90,1.941
3911,90,1.936
3912,90,1.910
3912,90,1.997
3912,90,1.928
3912,90,1.962
3912,90,1.923
3923,90,1.910
3923,90,1.975
3923,90,1.958
3923,90,2.006
3923,90,1.897
3923,90,1.919
3924,90,1.928
3924,90,1.941
3924,90,1.958
3934,90,1.923
3934,90,1.980
3935,90,1.914
3935,90,1.919
3935,90,2.041
3935,90,1.980
3935,90,1.997
3936,90,1.901
3936,90,1.971
3946,90,1.910
3946,90,1.806
3946,90,1.901
3947,90,1.962
3947,90,2.089
3947,90,1.975
3947,90,1.949
3947,90,1.971
3947,90,1.893
3958,90,1.971
3958,90,1.967
3958,90,1.941
3958,90,1.949
3958,90,1.975
3959,90,1.875
